Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_dc_upper,Exit_dc_upper,Entry_dc_lower,Exit_dc_lower,Entry_dc_midline,Exit_dc_midline,Entry_atr,Exit_atr
-31155,869,882,162.0056834208821,162.2050018310547,162.38413769764372,,-6209.7650689271795,0.0,-0.0012303173935865885,2025-03-25 14:00:00+00:00,2025-03-26 03:00:00+00:00,0 days 13:00:00,,162.77000427246094,162.23300170898438,162.0070037841797,161.6540069580078,162.3885040283203,161.9435043334961,0.24477279371434219,0.2164815032818505
32803,894,896,162.46132371321136,162.1120436883995,162.1120436883995,,-11457.432653903485,0.0,-0.002149927237010796,2025-03-26 15:00:00+00:00,2025-03-26 17:00:00+00:00,0 days 02:00:00,,162.53199768066406,162.60699462890625,161.9600067138672,161.9600067138672,162.24600219726562,162.28350067138672,0.24513488978914572,0.2972641040405294
-25046,897,910,161.79769640185302,162.01800537109375,162.2478981091858,,-5517.858443603403,0.0,-0.0013616322984819629,2025-03-26 18:00:00+00:00,2025-03-27 07:00:00+00:00,0 days 13:00:00,,162.60699462890625,162.1909942626953,161.62899780273438,161.35899353027344,162.1179962158203,161.77499389648438,0.29381725223127286,0.3042439885017491
23755,912,929,162.31631558218672,162.71400451660156,161.84320099575174,,9447.100637024634,0.0,0.0024500860125393764,2025-03-27 09:00:00+00:00,2025-03-28 02:00:00+00:00,0 days 17:00:00,,162.3209991455078,163.36000061035156,161.35899353027344,162.66400146484375,161.83999633789062,163.01200103759766,0.3118792826707923,0.26340557351366967
-29860,934,940,162.43368106476487,162.8093343419858,162.8093343419858,,-11217.006857816665,0.0,-0.002312656308460781,2025-03-28 07:00:00+00:00,2025-03-28 13:00:00+00:00,0 days 06:00:00,,163.1719970703125,162.85800170898438,162.41400146484375,162.06399536132812,162.79299926757812,162.46099853515625,0.258846436035851,0.28519763092984934
-24992,947,964,162.1116834077646,161.7570037841797,162.5609543421744,,8864.153152633824,0.0,0.0021878720652894756,2025-03-28 20:00:00+00:00,2025-03-31 14:00:00+00:00,2 days 18:00:00,,162.92999267578125,161.90899658203125,162.1020050048828,161.03599548339844,162.51599884033203,161.47249603271484,0.2953263411702803,0.3412654107371846
20104,967,979,162.06630892968673,161.89999389648438,161.5057197427266,,-3343.597427500084,0.0,-0.0010262159624706557,2025-03-31 17:00:00+00:00,2025-04-01 05:00:00+00:00,0 days 12:00:00,,162.18600463867188,162.38800048828125,161.03599548339844,161.8939971923828,161.61100006103516,162.14099884033203,0.36450446881154935,0.27324748211635563
-25296,982,997,161.6037013200589,161.79400634765625,162.05078620610547,,-4813.955978102849,0.0,-0.0011776031492030103,2025-04-01 08:00:00+00:00,2025-04-01 23:00:00+00:00,0 days 15:00:00,,162.38099670410156,161.93699645996094,161.5679931640625,161.00100708007812,161.97449493408203,161.46900177001953,0.3001532581462056,0.3240741914994913
-26406,1009,1011,161.27370827035293,161.69743567048445,161.69743567048445,,-11188.945727873066,0.0,-0.0026273805239303005,2025-04-02 11:00:00+00:00,2025-04-02 13:00:00+00:00,0 days 02:00:00,,161.89599609375,161.89599609375,161.10699462890625,161.10699462890625,161.50149536132812,161.50149536132812,0.2724888198934609,0.29299201294185856
22654,1013,1018,162.5463326891072,162.05586762681898,162.05586762681898,,-11110.995521077402,0.0,-0.003017386207207151,2025-04-02 15:00:00+00:00,2025-04-02 20:00:00+00:00,0 days 05:00:00,,162.5570068359375,163.04400634765625,161.10699462890625,161.10699462890625,161.83200073242188,162.07550048828125,0.3408203631550256,0.48313856217344897
